"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ABSLFC","FC"
"ENSMUSG00000038264",146.582028073786,0.849492491503062,0.183989724741777,4.61706485346013,3.89205665841302e-06,3.73837436710043e-05,0.849492491503062,1.80186695641491
"ENSMUSG00000020826",63.9678766542912,2.29733472749173,0.497736822260671,4.61556112537036,3.92034630035612e-06,3.7630026718148e-05,2.29733472749173,4.91548825854843
"ENSMUSG00000020593",190.981712301627,-0.742376850910041,0.161106137814366,-4.60799855909552,4.06563480244745e-06,3.89194124013264e-05,0.742376850910041,-1.67292973399766
"ENSMUSG00000057406",1593.76858178704,-0.697164633900711,0.151315666852355,-4.60735261855577,4.07828072161825e-06,3.90141790783224e-05,0.697164633900711,-1.62131524645344
"ENSMUSG00000005803",134.108621182626,-0.720821043759051,0.156516274641051,-4.60540634136709,4.11661233052493e-06,3.93279050218138e-05,0.720821043759051,-1.64811971948922
"ENSMUSG00000032387",226.071277926453,0.748631151010772,0.162553823184928,4.60543551878876,4.11603514519319e-06,3.93279050218138e-05,0.748631151010772,1.68019787900734
"ENSMUSG00000029553",79.8098294090797,0.755654628856593,0.164170332442313,4.6028695782907,4.16709198298194e-06,3.97566881868646e-05,0.755654628856593,1.68839753585428
"ENSMUSG00000027330",4258.90631105162,-0.744165295191183,0.161844549599987,-4.59802506189089,4.26514698605777e-06,4.06269608752158e-05,0.744165295191183,-1.67500487585722
"ENSMUSG00000099338",12.7335457506855,-1.32822988976268,0.288874996320982,-4.59793996253943,4.26688903462072e-06,4.06269608752158e-05,1.32822988976268,-2.51094406319909
"ENSMUSG00000066170",9.44460811177322,1.99203784093609,0.433312990554383,4.59722621836807,4.28152678467184e-06,4.07390284682171e-05,1.99203784093609,3.97798501323859
"ENSMUSG00000055202",15.8590668699726,2.94267802648554,0.640225948101068,4.59631171653325,4.30035208320599e-06,4.08907641860939e-05,2.94267802648554,7.68837138308514
"ENSMUSG00000058396",476.267034579556,0.70083358855758,0.152540531404966,4.59440898823802,4.33977481728189e-06,4.12104552502049e-05,0.70083358855758,1.62544370208896
"ENSMUSG00000027900",446.774870553324,0.805061182606941,0.175265255585613,4.59338720567858,4.36108785375659e-06,4.13734512630007e-05,0.805061182606941,1.74721988732681
"ENSMUSG00000074676",39.5217038349387,0.879786057495396,0.191569107510692,4.5925257413766,4.37913474756715e-06,4.15009928111667e-05,0.879786057495396,1.84010240552509
"ENSMUSG00000039116",97.8552388627034,1.29544342266519,0.282094957567976,4.59222466730206,4.38545883233112e-06,4.15332187813972e-05,1.29544342266519,2.45452425421085
"ENSMUSG00000025511",571.291623319138,0.860872764734812,0.187496777547056,4.59140032163357,4.40281908815253e-06,4.16698520761458e-05,0.860872764734812,1.81613665826577
