"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ABSLFC","FC"
"ENSMUSG00000024235",48.4567502172481,0.63638563246321,0.217194057032642,2.9300324380771,0.00338926621464567,0.0260796838271848,0.63638563246321,1.55442998126044
"ENSMUSG00000111403",37.6173491757402,1.61494182936718,0.551209789653956,2.92981340259037,0.00339165603514814,0.0260796838271848,1.61494182936718,3.06299248936027
"ENSMUSG00000040254",26.5263078512773,-0.656058788498779,0.224117468555607,-2.92729876313054,0.00341920252161913,0.0262321217458619,0.656058788498779,-1.57577198205243
"ENSMUSG00000024608",13026.7112219792,0.653827556140636,0.223482994787995,2.92562553477898,0.0034376444974036,0.0263411886595763,0.653827556140636,1.5733368201301
"ENSMUSG00000028654",18.5959438654675,-1.01655638600017,0.347662084145455,-2.92397828914489,0.0034558884972188,0.0264462718765665,1.01655638600017,-2.0230842286516
"ENSMUSG00000036555",11.0159853112876,-0.70630518053455,0.241778942721242,-2.92128492491955,0.0034859086676755,0.0266128740722048,0.70630518053455,-1.63162009497647
"ENSMUSG00000024887",21.6327215737966,-0.71023942098587,0.243434707643514,-2.91757665889592,0.00352762924844697,0.0268206120129332,0.71023942098587,-1.63607560784832
"ENSMUSG00000111082",6.24550997230058,2.12213185140768,0.727848307981381,2.9156238025657,0.00354978239962504,0.0269355673622187,2.12213185140768,4.3533676133542
"ENSMUSG00000049436",7.22490750065626,-1.55387435837241,0.533393835117028,-2.91318394790125,0.00357763786763148,0.0270810026082342,1.55387435837241,-2.93604556618681
"ENSMUSG00000029298",59.3600099725913,0.720629093256026,0.247691521026792,2.9093813557634,0.00362144812894717,0.0273296572781988,0.720629093256026,1.64790045183008
"ENSMUSG00000019935",7.49005717510187,-1.30267330503528,0.447850301938602,-2.90872485604325,0.0036290609671729,0.02735399218727,1.30267330503528,-2.46685566259034
"ENSMUSG00000078153",15.8354870499048,0.630069450777433,0.216770820413055,2.90661561171767,0.00365361858138853,0.0274892352771097,0.630069450777433,1.54763949451171
"ENSMUSG00000028019",18.6175313112908,0.948279047809124,0.326457202611337,2.90475762281801,0.0036753759460222,0.0276193720707758,0.948279047809124,1.9295695527388
"ENSMUSG00000040528",54.5507296138891,0.625032171368234,0.215284221569121,2.90328834511245,0.00369266477851699,0.0277161058361056,0.625032171368234,1.54224521631118
"ENSMUSG00000031725",19.5499840610228,1.41796767503222,0.488468306128468,2.90288572921105,0.00369741520563725,0.027718385669681,1.41796767503222,2.67208828540549
"ENSMUSG00000015568",3643.815884391,-0.67028573708919,0.231154744886689,-2.8997273554465,0.00373487373535091,0.027948782027983,0.67028573708919,-1.59138812322181
"ENSMUSG00000026586",9.78040074470876,1.14743298554406,0.395975458316394,2.89773762854573,0.00375864880435762,0.0280761381928859,1.14743298554406,2.21519389920744
